2.377000055275857449e-04,-5.812900140881538391e-03,-1.080209985375404358e-01,-1.538549959659576416e-01,4.809449985623359680e-02
1.360259950160980225e-01,-1.159999966621398926e-01,-1.133610010147094727e-01,-1.830000057816505432e-02,6.257639825344085693e-02
-4.869480058550834656e-02,-3.770000115036964417e-02,-1.102740019559860229e-01,1.299999952316284180e-01,-1.133340038359165192e-02
8.249489963054656982e-02,-7.347189821302890778e-04,-1.272519975900650024e-01,-5.543500185012817383e-02,1.591649949550628662e-01
8.387269824743270874e-02,-1.182949985377490520e-03,-1.275700032711029053e-01,-4.877980053424835205e-02,1.539530009031295776e-01
-4.364300146698951721e-02,-3.806459903717041016e-02,-9.672249853610992432e-02,-6.346979737281799316e-02,1.331949979066848755e-01
9.289719909429550171e-02,-2.675830014050006866e-02,-1.323730051517486572e-01,2.797209918498992920e-01,-5.245820060372352600e-02
-1.067640036344528198e-01,-3.290000185370445251e-02,-1.088270023465156555e-01,6.549999862909317017e-02,4.159979894757270813e-02
3.414399921894073486e-02,-3.469999879598617554e-02,-1.147880032658576965e-01,1.439999938011169434e-01,1.062390021979808807e-02
1.646699942648410797e-02,-4.729730077087879181e-03,-1.334310024976730347e-01,-3.577110171318054199e-02,8.710390329360961914e-02
9.781529754400253296e-02,-1.769739948213100433e-02,-1.394920051097869873e-01,4.663449898362159729e-02,1.348920017480850220e-01
-4.718510061502456665e-02,-2.967970073223114014e-02,-1.003530025482177734e-01,-7.954269647598266602e-02,1.216550022363662720e-01
-2.592839999124407768e-03,-3.496009856462478638e-02,-9.213080257177352905e-02,-2.444870024919509888e-02,1.069990023970603943e-01
-6.251920131035149097e-04,-1.140000000596046448e-01,-1.015880033373832703e-01,7.100000232458114624e-02,8.047270029783248901e-02
1.257279962301254272e-01,5.139999836683273315e-02,-1.551350057125091553e-01,2.549999952316284180e-02,2.332099974155426025e-01
