-2.135339975357055664e-01,-2.789619937539100647e-02,-1.669709980487823486e-01,-6.687050312757492065e-02,2.465209923684597015e-02,2.662929892539978027e-01,5.410170182585716248e-02,-1.769350022077560425e-01,-1.476230025291442871e-01,1.280149966478347778e-01
-2.637049853801727295e-01,-6.740680336952209473e-02,-9.610939770936965942e-02,2.485519945621490479e-01,2.979050017893314362e-02,1.680559962987899780e-01,-4.560000076889991760e-02,-1.176280006766319275e-01,1.020000036805868149e-02,1.099399998784065247e-01
1.109889969229698181e-01,2.194230072200298309e-02,-1.123109981417655945e-01,5.541610121726989746e-01,-2.824850082397460938e-01,-3.136920183897018433e-02,-2.204109914600849152e-02,-9.467410296201705933e-02,-5.066470056772232056e-02,1.075719967484474182e-01
1.301899999380111694e-01,2.162479981780052185e-02,-1.193770021200180054e-01,3.292329907417297363e-01,8.604940026998519897e-03,1.307040005922317505e-01,3.900000080466270447e-02,-1.698870062828063965e-01,3.130000084638595581e-02,2.008710056543350220e-01
1.192120015621185303e-01,-1.318699959665536880e-02,-1.472750008106231689e-01,2.247949987649917603e-01,2.269309945404529572e-02,1.771650016307830811e-01,-5.460000038146972656e-02,-1.151039972901344299e-01,5.119999870657920837e-02,2.093520015478134155e-01
2.850149869918823242e-01,-2.773750014603137970e-02,-1.617529988288879395e-01,7.193019986152648926e-02,1.166070029139518738e-01,9.783609956502914429e-02,5.678560119122266769e-04,-1.264449954032897949e-01,-1.337469965219497681e-01,1.359249949455261230e-01
5.855150148272514343e-02,-5.526969954371452332e-02,-9.676930308341979980e-02,1.078390032052993774e-01,3.482120111584663391e-02,9.512619674205780029e-02,-4.369359835982322693e-02,-9.626570343971252441e-02,2.252019941806793213e-01,4.989670123904943466e-03
4.472609981894493103e-02,-8.088520169258117676e-02,-1.455509960651397705e-01,8.390530198812484741e-02,4.796740040183067322e-02,1.670069992542266846e-01,-7.590000331401824951e-02,-1.154159978032112122e-01,3.299999982118606567e-02,2.294989973306655884e-01
1.469999998807907104e-01,3.440000116825103760e-02,-1.319999992847442627e-01,2.409999966621398926e-01,5.640000104904174805e-02,-7.630640268325805664e-02,-5.730159953236579895e-02,-1.307200044393539429e-01,-1.671960018575191498e-02,4.440319910645484924e-02
-6.353370100259780884e-02,-1.657499931752681732e-02,-9.166359901428222656e-02,1.940480023622512817e-01,-1.972310058772563934e-02,8.068189769983291626e-02,-6.019999831914901733e-02,-9.127510339021682739e-02,1.640000045299530029e-01,3.785799816250801086e-02
-7.199999876320362091e-03,-2.249999940395355225e-01,-9.309999644756317139e-02,1.539999991655349731e-02,-7.559999823570251465e-03,1.148189976811408997e-01,-2.996020019054412842e-01,-4.616170004010200500e-02,2.374289929866790771e-01,5.620260164141654968e-02
3.568269908428192139e-01,-4.029420018196105957e-02,-1.307529956102371216e-01,-3.628750145435333252e-01,2.003999948501586914e-01,5.729940161108970642e-02,-5.275699775665998459e-03,-1.367319971323013306e-01,-7.341600023210048676e-03,2.377189993858337402e-01
8.052799850702285767e-02,4.035520181059837341e-02,-9.313759952783584595e-02,3.846830129623413086e-01,-1.707990020513534546e-01,-2.064790017902851105e-02,-2.867479994893074036e-02,-9.333869814872741699e-02,-4.277729988098144531e-02,1.164859980344772339e-01
1.927150040864944458e-02,-6.343840062618255615e-02,-1.169970035552978516e-01,4.654240012168884277e-01,-1.620510034263134003e-02,-1.717269979417324066e-02,-3.004770027473568916e-03,-1.035299971699714661e-01,-9.457039833068847656e-02,3.983249887824058533e-03
2.151470035314559937e-01,-4.192220047116279602e-03,-1.571909934282302856e-01,-3.053199946880340576e-01,1.867190003395080566e-01,1.331569999456405640e-01,-1.367519982159137726e-02,-1.468950062990188599e-01,8.555649779736995697e-03,1.536390036344528198e-01
-2.682670056819915771e-01,4.221510025672614574e-04,-1.224619969725608826e-01,5.542880296707153320e-01,1.217729970812797546e-01,-6.225619837641716003e-02,-2.313029952347278595e-02,-9.485550224781036377e-02,2.742029912769794464e-02,1.641619950532913208e-01
9.529999643564224243e-02,-3.200000151991844177e-02,-1.289999932050704956e-01,2.569999992847442627e-01,1.759999990463256836e-02,2.170639932155609131e-01,-1.361950039863586426e-01,1.697080023586750031e-02,2.820209860801696777e-01,7.692019641399383545e-02
-3.442380111664533615e-03,3.943229839205741882e-02,-1.119410023093223572e-01,2.642140090465545654e-01,1.226830035448074341e-01,1.745180040597915649e-02,-9.384829550981521606e-03,-1.103020012378692627e-01,3.063679933547973633e-01,4.912799969315528870e-02
-9.731170139275491238e-04,3.556890040636062622e-02,-9.485659748315811157e-02,2.477200031280517578e-01,1.566399931907653809e-01,1.251740008592605591e-02,-8.482240140438079834e-03,-1.062500029802322388e-01,3.477059900760650635e-01,3.676310181617736816e-02
6.310939788818359375e-02,-2.788369916379451752e-02,-1.101690009236335754e-01,1.653050035238265991e-01,2.804780006408691406e-02,1.153009980916976929e-01,-4.238659888505935669e-02,-1.017109975218772888e-01,2.898499965667724609e-01,1.356690004467964172e-02
2.657530009746551514e-01,1.011260002851486206e-01,-1.477189958095550537e-01,-2.552630007266998291e-01,2.219319939613342285e-01,-2.860810048878192902e-02,1.040059998631477356e-01,-1.422549933195114136e-01,-1.514399945735931396e-01,1.497299969196319580e-01
1.759999990463256836e-01,5.820000171661376953e-02,-1.319999992847442627e-01,2.750000059604644775e-01,-1.750000007450580597e-02,2.916629910469055176e-01,-2.594639956951141357e-01,-6.816569715738296509e-02,1.815970055758953094e-02,7.175800204277038574e-02
-2.709740074351429939e-03,4.765230044722557068e-02,-9.931159764528274536e-02,5.637980103492736816e-01,-1.192269995808601379e-01,1.612250059843063354e-01,-3.240890055894851685e-02,-1.261949986219406128e-01,4.431650042533874512e-01,5.734530091285705566e-02
-4.999420139938592911e-03,-1.982170045375823975e-01,-8.028409630060195923e-02,7.908049970865249634e-02,-4.221510142087936401e-03,1.545619964599609375e-01,-9.570000320672988892e-02,-1.187470033764839172e-01,-3.579999879002571106e-02,1.020490005612373352e-01
1.018350012600421906e-02,1.693199947476387024e-02,-1.571040004491806030e-01,3.380939960479736328e-01,1.107780029997229576e-03,1.051110029220581055e-01,-3.282540012151002884e-03,-1.319029927253723145e-01,-1.410250067710876465e-01,1.254419982433319092e-01
1.539999991655349731e-01,1.549999974668025970e-02,-1.400000005960464478e-01,2.809999883174896240e-01,1.750000007450580597e-02,2.695359885692596436e-01,-2.821829915046691895e-01,-6.577359884977340698e-02,2.991550043225288391e-02,3.728840127587318420e-02
4.762089997529983521e-02,-6.383170187473297119e-02,-8.339300006628036499e-02,6.227749958634376526e-02,4.794609919190406799e-02,7.706289738416671753e-02,-4.447770118713378906e-02,-9.254489839076995850e-02,1.607539951801300049e-01,6.662220228463411331e-03
2.260000072419643402e-02,-7.900000363588333130e-02,-8.030000329017639160e-02,3.190000057220458984e-01,4.820000007748603821e-02,1.580799967050552368e-01,-2.306820005178451538e-01,-2.488750033080577850e-02,4.111079871654510498e-01,1.480389982461929321e-01
-2.820000052452087402e-01,3.909999877214431763e-02,-7.909999787807464600e-02,1.080000028014183044e-01,6.049999967217445374e-02,1.276479959487915039e-01,-7.206660229712724686e-03,-1.055760011076927185e-01,2.449530065059661865e-01,1.174909994006156921e-02
1.095440015196800232e-01,-5.388680100440979004e-02,-1.399859935045242310e-01,7.259879708290100098e-01,-1.556490063667297363e-01,-3.174189850687980652e-02,-1.070350036025047302e-02,-9.791389852762222290e-02,-5.190179869532585144e-02,5.347859859466552734e-02
1.459980010986328125e-02,9.956509806215763092e-03,-9.600739926099777222e-02,2.670280039310455322e-01,8.248680084943771362e-02,2.377000055275857449e-04,-5.812900140881538391e-03,-1.080209985375404358e-01,-1.538549959659576416e-01,4.809449985623359680e-02
2.255499921739101410e-02,-7.904209941625595093e-02,-8.032909780740737915e-02,3.193149864673614502e-01,4.816750064492225647e-02,1.360259950160980225e-01,-1.159999966621398926e-01,-1.133610010147094727e-01,-1.830000057816505432e-02,6.257639825344085693e-02
3.262640163302421570e-02,-6.760830059647560120e-03,-1.126649975776672363e-01,9.818950295448303223e-02,1.238350011408329010e-02,-4.869480058550834656e-02,-3.770000115036964417e-02,-1.102740019559860229e-01,1.299999952316284180e-01,-1.133340038359165192e-02
1.914220005273818970e-01,-2.763080038130283356e-02,-1.210699975490570068e-01,-5.986589789390563965e-01,2.143239974975585938e-01,8.249489963054656982e-02,-7.347189821302890778e-04,-1.272519975900650024e-01,-5.543500185012817383e-02,1.591649949550628662e-01
9.729900211095809937e-02,-1.094860024750232697e-02,-1.121580004692077637e-01,-7.218070030212402344e-01,1.620370000600814819e-01,8.387269824743270874e-02,-1.182949985377490520e-03,-1.275700032711029053e-01,-4.877980053424835205e-02,1.539530009031295776e-01
-6.829180121421813965e-01,2.843599952757358551e-02,-1.096040010452270508e-01,8.675210177898406982e-02,1.172330044209957123e-02,-4.364300146698951721e-02,-3.806459903717041016e-02,-9.672249853610992432e-02,-6.346979737281799316e-02,1.331949979066848755e-01
-2.497240006923675537e-01,8.718890137970447540e-03,-5.718670040369033813e-02,5.686410069465637207e-01,1.306899935007095337e-01,9.289719909429550171e-02,-2.675830014050006866e-02,-1.323730051517486572e-01,2.797209918498992920e-01,-5.245820060372352600e-02
-8.151309937238693237e-02,-9.375110268592834473e-02,-7.250689715147018433e-02,1.845570057630538940e-01,1.560139954090118408e-01,-1.067640036344528198e-01,-3.290000185370445251e-02,-1.088270023465156555e-01,6.549999862909317017e-02,4.159979894757270813e-02
1.150320004671812057e-02,-3.887329995632171631e-02,-1.241019964218139648e-01,1.123899966478347778e-01,5.295909941196441650e-02,3.414399921894073486e-02,-3.469999879598617554e-02,-1.147880032658576965e-01,1.439999938011169434e-01,1.062390021979808807e-02
3.129350021481513977e-02,3.086999990046024323e-03,-1.743569970130920410e-01,3.272759914398193359e-01,2.751420065760612488e-02,1.646699942648410797e-02,-4.729730077087879181e-03,-1.334310024976730347e-01,-3.577110171318054199e-02,8.710390329360961914e-02
1.566330045461654663e-01,-1.589239947497844696e-02,-1.465920060873031616e-01,-1.879030019044876099e-01,1.202770024538040161e-01,9.781529754400253296e-02,-1.769739948213100433e-02,-1.394920051097869873e-01,4.663449898362159729e-02,1.348920017480850220e-01
-4.796969890594482422e-01,3.836780041456222534e-02,-1.125679984688758850e-01,-1.588959991931915283e-02,-6.793110165745019913e-03,-4.718510061502456665e-02,-2.967970073223114014e-02,-1.003530025482177734e-01,-7.954269647598266602e-02,1.216550022363662720e-01
4.756399989128112793e-02,4.032009840011596680e-02,-7.729730010032653809e-02,2.237620055675506592e-01,-1.414369978010654449e-02,-2.592839999124407768e-03,-3.496009856462478638e-02,-9.213080257177352905e-02,-2.444870024919509888e-02,1.069990023970603943e-01
2.021569944918155670e-02,-2.535570040345191956e-02,-9.403680264949798584e-02,1.185320019721984863e-01,4.360989853739738464e-02,-6.251920131035149097e-04,-1.140000000596046448e-01,-1.015880033373832703e-01,7.100000232458114624e-02,8.047270029783248901e-02
1.467809975147247314e-01,3.441739827394485474e-02,-1.320070028305053711e-01,2.407159954309463501e-01,5.640970170497894287e-02,1.257279962301254272e-01,5.139999836683273315e-02,-1.551350057125091553e-01,2.549999952316284180e-02,2.332099974155426025e-01
